asset_id,kind,pwsid,pws_name,primacy_agency,population_served,service_connections,boundary_method,verification_status,data_source,echo_url,overlapping_systems
site-d7141c6cb3,site,IL0430500,ITASCA,IL,9867,2991,Modeled,,,https://echo.epa.gov/detailed-facility-report?fid=IL0430500&sys=SDWIS,1
site-dfc74ea9b2,site,NY3304336,OCWA,NY,350000,100948,System Sourced,,https://water.ny.gov/doh2/applinks/waterqual/#/waterMaps,https://echo.epa.gov/detailed-facility-report?fid=NY3304336&sys=SDWIS,1
site-a1019aae7d,site,TX1010013,CITY OF HOUSTON,TX,2202531,954657,System Sourced,,https://www3.twdb.texas.gov/apps/WaterServiceBoundaries/Home/Overview,https://echo.epa.gov/detailed-facility-report?fid=TX1010013&sys=SDWIS,1
site-7bf12e812e,site,MN1270031,Minnetonka,MN,54474,17140,System Sourced,,https://maps.umn.edu/LSL/,https://echo.epa.gov/detailed-facility-report?fid=MN1270031&sys=SDWIS,1
site-d5381827c7,site,NY1404556,"TONAWANDA, TOWN WATER DEPT.",NY,72571,23688,System Sourced,,https://water.ny.gov/doh2/applinks/waterqual/#/waterMaps,https://echo.epa.gov/detailed-facility-report?fid=NY1404556&sys=SDWIS,1
site-ed53ca5473,site,NY2701047,MCWA,NY,496753,83015,System Sourced,,https://water.ny.gov/doh2/applinks/waterqual/#/waterMaps,https://echo.epa.gov/detailed-facility-report?fid=NY2701047&sys=SDWIS,1
site-6b7e9e2f14,site,NV0000190,TRUCKEE MEADOWS WATER AUTHORITY,NV,442000,120047,System Sourced,,Lead and Copper: What TMWA Customers Need to Know - Truckee Meadows Water Authority,https://echo.epa.gov/detailed-facility-report?fid=NV0000190&sys=SDWIS,1
site-e770339dde,site,IA1750048,MASON CITY WATER DEPARTMENT,IA,27338,19000,Modeled,,,https://echo.epa.gov/detailed-facility-report?fid=IA1750048&sys=SDWIS,1
site-4726024a3b,site,KY0710378,RUSSELLVILLE MUN WATER WORKS,KY,8613,3530,System Sourced,,https://kygisserver.ky.gov/arcgis/rest/services/WGS84WM_Services/Ky_Water_WGS84WM/MapServer/11,https://echo.epa.gov/detailed-facility-report?fid=KY0710378&sys=SDWIS,1
site-d01581afa4,site,CO0121150,COLORADO SPRINGS UTILITIES,CO,464111,151608,System Sourced,,https://39606065.fs1.hubspotusercontent-na1.net/hubfs/39606065/Document%20Library/WaterServiceBoundaryMap.pdf,https://echo.epa.gov/detailed-facility-report?fid=CO0121150&sys=SDWIS,1
site-b2cc83a9d8,site,CA5610011,CITY OF SANTA PAULA,CA,31018,8404,System Sourced,Not Verified,https://gis.data.ca.gov/datasets/fbba842bf134497c9d611ad506ec48cc/explore,https://echo.epa.gov/detailed-facility-report?fid=CA5610011&sys=SDWIS,2
site-6e2ec21319,site,FL3050223,"COCOA, CITY OF",FL,294039,84011,System Sourced,,https://data-floridaswater.opendata.arcgis.com/datasets/f2f54ba2896e464a890ce827644f250d_0/explore,https://echo.epa.gov/detailed-facility-report?fid=FL3050223&sys=SDWIS,1
site-b01b925661,site,SD4600294,SIOUX FALLS,SD,198524,59763,System Sourced,,https://www.arcgis.com/home/item.html?id=24d2a31ef4254e4482131e76cf7df113&sublayer=0,https://echo.epa.gov/detailed-facility-report?fid=SD4600294&sys=SDWIS,1
site-5eff9e7aef,site,CA3710020,"SAN DIEGO, CITY OF",CA,1385379,282783,System Sourced,Verified,https://gis.data.ca.gov/datasets/fbba842bf134497c9d611ad506ec48cc/explore,https://echo.epa.gov/detailed-facility-report?fid=CA3710020&sys=SDWIS,1
site-9f796b9112,site,NC0160010,CHARLOTTE WATER,NC,1163701,323527,System Sourced,Verified ,https://www.nconemap.gov/datasets/nconemap::type-a-current-public-water-systems-2004/about,https://echo.epa.gov/detailed-facility-report?fid=NC0160010&sys=SDWIS,1
site-fa811f741a,site,IA8222001,IOWA-AMERICAN WTR CO-DAVENPORT,IA,147720,55352,System Sourced,,https://experience.arcgis.com/experience/4997839853a040a8b1f330523b8d929b/,https://echo.epa.gov/detailed-facility-report?fid=IA8222001&sys=SDWIS,1
site-7debbb7de9,site,IA0790074,WATERLOO WATER WORKS,IA,69504,27430,Modeled,,,https://echo.epa.gov/detailed-facility-report?fid=IA0790074&sys=SDWIS,1
site-46e1cf4e1b,site,IL1434750,PEORIA HEIGHTS,IL,5908,3000,System Sourced,,https://www.arcgis.com/home/item.html?id=a39a03fb369a4bd798e55d8f491596cf,https://echo.epa.gov/detailed-facility-report?fid=IL1434750&sys=SDWIS,1
site-3a3da5b467,site,MN1240001,Albert Lea,MN,18492,7109,System Sourced,,https://maps.umn.edu/LSL/,https://echo.epa.gov/detailed-facility-report?fid=MN1240001&sys=SDWIS,1
site-1b008b2135,site,MN1550010,Rochester,MN,121395,41958,System Sourced,,https://maps.umn.edu/LSL/,https://echo.epa.gov/detailed-facility-report?fid=MN1550010&sys=SDWIS,1
site-9a215eda96,site,IN5282002,EVANSVILLE WATER UTILITY,IN,182444,63945,System Sourced,,https://pws-ptd.120wateraudit.com/Evansville_Water_Utility_IN,https://echo.epa.gov/detailed-facility-report?fid=IN5282002&sys=SDWIS,1
site-62c96d31bb,site,FL5110198,NAPLES WATER DEPT,FL,82000,16400,System Sourced,,https://www.arcgis.com/home/item.html?id=b385bbade3224a0a987348d3ecc71ff6,https://echo.epa.gov/detailed-facility-report?fid=FL5110198&sys=SDWIS,1
site-62472bc7a8,site,OR4100665,TUALATIN VALLEY WATER DISTRICT,OR,224600,62160,System Sourced,,Shared by Willamette Water Supply Program,https://echo.epa.gov/detailed-facility-report?fid=OR4100665&sys=SDWIS,1
site-f46241fc3c,site,IL0314400,ELK GROVE VILLAGE,IL,34700,12535,Modeled,,,https://echo.epa.gov/detailed-facility-report?fid=IL0314400&sys=SDWIS,1
site-d2216dcee0,site,CA4310011,SAN JOSE WATER,CA,1039920,237130,System Sourced,Not Verified,https://gis.data.ca.gov/datasets/fbba842bf134497c9d611ad506ec48cc/explore,https://echo.epa.gov/detailed-facility-report?fid=CA4310011&sys=SDWIS,2
site-b3bf2b9a40,site,VA6107350,LOUDOUN WATER - CENTRAL SYSTEM,VA,334808,83426,System Sourced,,https://geodata.dep.state.fl.us/datasets/pws-lead-service-line-inventories-lsli-2/about,https://echo.epa.gov/detailed-facility-report?fid=VA6107350&sys=SDWIS,1
site-6d6da2f068,site,CA4310012,CITY OF SANTA CLARA,CA,130746,24103,System Sourced,Verified,https://gis.data.ca.gov/datasets/fbba842bf134497c9d611ad506ec48cc/explore,https://echo.epa.gov/detailed-facility-report?fid=CA4310012&sys=SDWIS,2
site-b0d2f1b67f,site,CA4310012,CITY OF SANTA CLARA,CA,130746,24103,System Sourced,Verified,https://gis.data.ca.gov/datasets/fbba842bf134497c9d611ad506ec48cc/explore,https://echo.epa.gov/detailed-facility-report?fid=CA4310012&sys=SDWIS,2
site-34004a3784,site,CA4310011,SAN JOSE WATER,CA,1039920,237130,System Sourced,Not Verified,https://gis.data.ca.gov/datasets/fbba842bf134497c9d611ad506ec48cc/explore,https://echo.epa.gov/detailed-facility-report?fid=CA4310011&sys=SDWIS,2
site-af08e21347,site,CA4310011,SAN JOSE WATER,CA,1039920,237130,System Sourced,Not Verified,https://gis.data.ca.gov/datasets/fbba842bf134497c9d611ad506ec48cc/explore,https://echo.epa.gov/detailed-facility-report?fid=CA4310011&sys=SDWIS,2
site-b055650b12,site,FL2161328,JEA MAJOR GRID,FL,826664,428439,System Sourced,,https://trinnex.cloud/leadcast/publicMap?tenantName=JEA,https://echo.epa.gov/detailed-facility-report?fid=FL2161328&sys=SDWIS,1
site-974a76c01b,site,CA3710020,"SAN DIEGO, CITY OF",CA,1385379,282783,System Sourced,Verified,https://gis.data.ca.gov/datasets/fbba842bf134497c9d611ad506ec48cc/explore,https://echo.epa.gov/detailed-facility-report?fid=CA3710020&sys=SDWIS,1
site-8d11acb770,site,NE3105507,METROPOLITAN UTILITIES DISTRICT,NE,600000,220882,System Sourced,,https://experience.arcgis.com/experience/0b2b8f5ae71b41e2b483db56eb4ad486,https://echo.epa.gov/detailed-facility-report?fid=NE3105507&sys=SDWIS,1
site-d0c2a9b2bb,site,AR0000590,SEARCY WATERWORKS,AR,28196,11014,System Sourced,,https://gis.arkansas.gov/product/public-water-systems-polygon/,https://echo.epa.gov/detailed-facility-report?fid=AR0000590&sys=SDWIS,1
site-381b953957,site,GA1210005,NORTH FULTON COUNTY,GA,434517,149451,System Sourced,,Fulton County Water Service Lookuphttps://fulcogis.maps.arcgis.com/apps/webappviewer/index.html?id=308db7d1802b4158b97f57fa9cb86a7b,https://echo.epa.gov/detailed-facility-report?fid=GA1210005&sys=SDWIS,1
site-083a2773f1,site,OH7604512,AQUA OHIO - MASSILLON PWS,OH,95636,38527,System Sourced,,https://experience.arcgis.com/experience/1f2c343a24a84c88837ac849fad29e24/page/Page/,https://echo.epa.gov/detailed-facility-report?fid=OH7604512&sys=SDWIS,1
site-64bc5621cf,site,WV3302016,WVAWC-KANAWHA VALLEY DIST,WV,207319,90250,System Sourced,,https://experience.arcgis.com/experience/4997839853a040a8b1f330523b8d929b/,https://echo.epa.gov/detailed-facility-report?fid=WV3302016&sys=SDWIS,1
site-dc0911712a,site,NC0392010,"RALEIGH, CITY OF",NC,640000,200114,System Sourced,Verified ,https://www.nconemap.gov/datasets/nconemap::type-a-current-public-water-systems-2004/about,https://echo.epa.gov/detailed-facility-report?fid=NC0392010&sys=SDWIS,1
site-5846329f2c,site,NC0180065,"KANNAPOLIS, CITY OF",NC,49921,49919,System Sourced,Verified ,https://www.nconemap.gov/datasets/nconemap::type-a-current-public-water-systems-2004/about,https://echo.epa.gov/detailed-facility-report?fid=NC0180065&sys=SDWIS,1
site-8699e2617f,site,UTAH18007,GRANGER-HUNTER IMPROVEMENT DISTRICT,UT,121083,27680,System Sourced,,https://dwre-utahdnr.opendata.arcgis.com/datasets/culinarywaterserviceareas/explore,https://echo.epa.gov/detailed-facility-report?fid=UTAH18007&sys=SDWIS,1
site-23cb88cec7,site,CA1910040,"EL SEGUNDO-CITY, WATER DEPT.",CA,16445,6364,System Sourced,Verified,https://gis.data.ca.gov/datasets/fbba842bf134497c9d611ad506ec48cc/explore,https://echo.epa.gov/detailed-facility-report?fid=CA1910040&sys=SDWIS,1
site-feb9494f70,site,IL0316000,CHICAGO,IL,2746388,484979,System Sourced,,https://sli.chicagowaterquality.org/,https://echo.epa.gov/detailed-facility-report?fid=IL0316000&sys=SDWIS,1
site-e1f0104d98,site,WA5356300,MOSES LAKE CITY OF,WA,32428,13487,System Sourced,,https://geo.wa.gov/datasets/WADOH::drinking-water-service-areas/explore,https://echo.epa.gov/detailed-facility-report?fid=WA5356300&sys=SDWIS,1
site-a16552457c,site,HI0000367,MILILANI,HI,50573,11915,Modeled,,,https://echo.epa.gov/detailed-facility-report?fid=HI0000367&sys=SDWIS,1
site-db7b14cb4c,site,HI0000331,HNL-WINDWARD-PEARL HARBOR,HI,631389,106491,Modeled,,,https://echo.epa.gov/detailed-facility-report?fid=HI0000331&sys=SDWIS,1
site-bd1a60e050,site,OR4100954,"WILSONVILLE, CITY OF",OR,25915,7187,System Sourced,,https://public.tableau.com/app/profile/regionalh2o/viz/Portlandmetroareawaterproviders_16436540090100/WaterProviders,https://echo.epa.gov/detailed-facility-report?fid=OR4100954&sys=SDWIS,1
site-331de84ccc,site,AL0000882,HUNTSVILLE UTILITIES,AL,262158,87386,System Sourced,,,https://echo.epa.gov/detailed-facility-report?fid=AL0000882&sys=SDWIS,1
site-8772ec7862,site,AZ0410112,TUCSON CITY OF,AZ,732906,191264,System Sourced,,https://gisdata2016-11-18t150447874z-azwater.opendata.arcgis.com/datasets/cws-service-area-1/about,https://echo.epa.gov/detailed-facility-report?fid=AZ0410112&sys=SDWIS,1
site-fa6af538cd,site,IL0314400,ELK GROVE VILLAGE,IL,34700,12535,Modeled,,,https://echo.epa.gov/detailed-facility-report?fid=IL0314400&sys=SDWIS,1
site-08f8b795cf,site,FL3484119,OCUD/SOUTHERN WATER SYS (5 WPS),FL,80738,23068,System Sourced,,https://geo-sfwmd.hub.arcgis.com/datasets/sfwmd::current-public-supply-utility-service-areas/about,https://echo.epa.gov/detailed-facility-report?fid=FL3484119&sys=SDWIS,2
site-976b040063,site,TX1080006,MCALLEN PUBLIC UTILITY,TX,183534,95475,System Sourced,,https://www3.twdb.texas.gov/apps/WaterServiceBoundaries/Home/Overview,https://echo.epa.gov/detailed-facility-report?fid=TX1080006&sys=SDWIS,1
site-828735b201,site,VT0005053,BURLINGTON DEPT PUBLIC WORKS WATER DIV,VT,42000,9900,System Sourced,,https://experience.arcgis.com/experience/bb84323846bd4102b84d58be3562784f/,https://echo.epa.gov/detailed-facility-report?fid=VT0005053&sys=SDWIS,1
site-94e724b18e,site,FL4130871,MDWASA - MAIN SYSTEM,FL,2300000,560000,System Sourced,,https://experience.arcgis.com/experience/914132252dbb4639873d02988af59f23/page/english,https://echo.epa.gov/detailed-facility-report?fid=FL4130871&sys=SDWIS,1
site-3d54c9ea07,site,GA1210001,ATLANTA,GA,1089893,262059,System Sourced,,,https://echo.epa.gov/detailed-facility-report?fid=GA1210001&sys=SDWIS,1
site-564dfb6160,site,NM3510701,ALBUQUERQUE WATER SYSTEM,NM,560326,206795,System Sourced,,https://geospatialdata-ose.opendata.arcgis.com/datasets/OSE::new-mexico-public-water-system-boundaries/about,https://echo.epa.gov/detailed-facility-report?fid=NM3510701&sys=SDWIS,1
site-3df167ba0c,site,NC0160010,CHARLOTTE WATER,NC,1163701,323527,System Sourced,Verified ,https://www.nconemap.gov/datasets/nconemap::type-a-current-public-water-systems-2004/about,https://echo.epa.gov/detailed-facility-report?fid=NC0160010&sys=SDWIS,1
site-ca0de6016a,site,OR4101513,"HILLSBORO, CITY OF",OR,92632,28385,System Sourced,,https://gis.hillsboro-oregon.gov/waterservicelineinventory/,https://echo.epa.gov/detailed-facility-report?fid=OR4101513&sys=SDWIS,1
site-570ca7a229,site,VA6107350,LOUDOUN WATER - CENTRAL SYSTEM,VA,334808,83426,System Sourced,,https://geodata.dep.state.fl.us/datasets/pws-lead-service-line-inventories-lsli-2/about,https://echo.epa.gov/detailed-facility-report?fid=VA6107350&sys=SDWIS,1
site-5e68b92aa0,site,UTAH24012,VERNAL CITY WATER SYSTEM,UT,10000,3229,System Sourced,,https://dwre-utahdnr.opendata.arcgis.com/datasets/culinarywaterserviceareas/explore,https://echo.epa.gov/detailed-facility-report?fid=UTAH24012&sys=SDWIS,1
site-cc82a5a948,site,IL0314400,ELK GROVE VILLAGE,IL,34700,12535,Modeled,,,https://echo.epa.gov/detailed-facility-report?fid=IL0314400&sys=SDWIS,1
site-3d216a85fd,site,IL0314400,ELK GROVE VILLAGE,IL,34700,12535,Modeled,,,https://echo.epa.gov/detailed-facility-report?fid=IL0314400&sys=SDWIS,1
site-68fe0a4776,site,TX0570015,CITY OF RICHARDSON,TX,122615,58307,System Sourced,,https://www3.twdb.texas.gov/apps/WaterServiceBoundaries/Home/Overview,https://echo.epa.gov/detailed-facility-report?fid=TX0570015&sys=SDWIS,1
site-856bdd0d7c,site,TX0570010,CITY OF GARLAND,TX,248822,95459,System Sourced,,https://www3.twdb.texas.gov/apps/WaterServiceBoundaries/Home/Overview,https://echo.epa.gov/detailed-facility-report?fid=TX0570010&sys=SDWIS,1
site-7f8f584881,site,TX1700309,THE WOODLANDS METRO CENTER MUD,TX,1725,575,System Sourced,,https://www3.twdb.texas.gov/apps/WaterServiceBoundaries/Home/Overview,https://echo.epa.gov/detailed-facility-report?fid=TX1700309&sys=SDWIS,1
site-4d4c9918d7,site,AZ0407094,GOODYEAR WATER DEPARTMENT,AZ,50001,18277,System Sourced,,https://gisdata2016-11-18t150447874z-azwater.opendata.arcgis.com/datasets/cws-service-area-1/about,https://echo.epa.gov/detailed-facility-report?fid=AZ0407094&sys=SDWIS,1
site-5a31e4d083,site,TX0150018,SAN ANTONIO WATER SYSTEM,TX,1999472,725972,System Sourced,,https://www3.twdb.texas.gov/apps/WaterServiceBoundaries/Home/Overview,https://echo.epa.gov/detailed-facility-report?fid=TX0150018&sys=SDWIS,1
site-358437c2d6,site,AZ0407090,CHANDLER CITY OF,AZ,247328,81165,System Sourced,,https://gisdata2016-11-18t150447874z-azwater.opendata.arcgis.com/datasets/cws-service-area-1/about,https://echo.epa.gov/detailed-facility-report?fid=AZ0407090&sys=SDWIS,1
site-bf6ef103fc,site,MI0006160,SOUTHFIELD,MI,71739,20167,System Sourced,,https://services3.arcgis.com/g3QkxoHFTJZSqad1/arcgis/rest/services/Southfield_Master_CDSMI_Updated_View/FeatureServer,https://echo.epa.gov/detailed-facility-report?fid=MI0006160&sys=SDWIS,1
site-c805c9508c,site,OR4100157,CANBY UTILITY,OR,18754,5743,Modeled,,,https://echo.epa.gov/detailed-facility-report?fid=OR4100157&sys=SDWIS,1
site-a913521b3f,site,CO0103005,AURORA CITY OF,CO,487365,91912,System Sourced,,https://lead-service-cityofaurora.hub.arcgis.com/,https://echo.epa.gov/detailed-facility-report?fid=CO0103005&sys=SDWIS,1
site-2008be3aeb,site,NJ0238001,VEOLIA WATER NEW JERSEY HACKENSACK,NJ,792713,193600,System Sourced,,https://rutgers.maps.arcgis.com/home/item.html?id=0cb88cd0315e48f491f2122cb824c158,https://echo.epa.gov/detailed-facility-report?fid=NJ0238001&sys=SDWIS,1
site-486036d42a,site,CA3410015,GOLDEN STATE WATER CO. - CORDOVA,CA,47161,14913,System Sourced,Pending,https://gis.data.ca.gov/datasets/fbba842bf134497c9d611ad506ec48cc/explore,https://echo.epa.gov/detailed-facility-report?fid=CA3410015&sys=SDWIS,1
site-5b6b0c358a,site,AZ0407098,SCOTTSDALE CITY OF,AZ,241361,92701,System Sourced,,https://gisdata2016-11-18t150447874z-azwater.opendata.arcgis.com/datasets/cws-service-area-1/about,https://echo.epa.gov/detailed-facility-report?fid=AZ0407098&sys=SDWIS,1
site-6d177f86ba,site,CO0101150,THORNTON CITY OF,CO,226465,42530,System Sourced,,https://maps.thorntonco.gov/pdfmaps/utility-boundary.pdf,https://echo.epa.gov/detailed-facility-report?fid=CO0101150&sys=SDWIS,1
site-563b794f44,site,AL0000738,"BIRMINGHAM, THE WW BOARD OF THE CITY OF",AL,585000,195000,System Sourced,,https://services6.arcgis.com/lYqyGpgMYaP5fEPv/arcgis/rest/services/ServiceLine_viewing_4b9fd0f0410b4100b7497a8c9cc8f563/FeatureServer,https://echo.epa.gov/detailed-facility-report?fid=AL0000738&sys=SDWIS,1
site-04264c78ae,site,WI1130224,MADISON WATER UTILITY,WI,272000,100740,System Sourced,,https://www.cityofmadison.com/water/water-quality/lead-copper-in-water/lead-service-line-inventory,https://echo.epa.gov/detailed-facility-report?fid=WI1130224&sys=SDWIS,1
site-7d01a3b5b4,site,GA0970000,DOUGLASVILLE-DOUGLAS COUNTY WSA,GA,110219,45913,System Sourced,,https://koordinates.com/layer/108336-douglas-county-georgia-water-mains/,https://echo.epa.gov/detailed-facility-report?fid=GA0970000&sys=SDWIS,1
site-8aabc0ba02,site,NV0000090,LAS VEGAS VALLEY WATER DISTRICT,NV,1539277,442502,System Sourced,,,https://echo.epa.gov/detailed-facility-report?fid=NV0000090&sys=SDWIS,1
site-12487c24c1,site,NV0000090,LAS VEGAS VALLEY WATER DISTRICT,NV,1539277,442502,System Sourced,,,https://echo.epa.gov/detailed-facility-report?fid=NV0000090&sys=SDWIS,1
site-68d9963989,site,TX2460003,CITY OF ROUND ROCK,TX,130662,37492,System Sourced,,https://www3.twdb.texas.gov/apps/WaterServiceBoundaries/Home/Overview,https://echo.epa.gov/detailed-facility-report?fid=TX2460003&sys=SDWIS,1
site-e419c62580,site,MI0000220,ANN ARBOR,MI,118017,26050,System Sourced,,https://a2-mi.maps.arcgis.com/apps/dashboards/eebadbc25ef04880b0b5cebfd1ba09e7,https://echo.epa.gov/detailed-facility-report?fid=MI0000220&sys=SDWIS,1
site-36cbb35213,site,ID4010016,VEOLIA WATER IDAHO,ID,262920,107316,System Sourced,,,https://echo.epa.gov/detailed-facility-report?fid=ID4010016&sys=SDWIS,1
site-719589a707,site,FL4061408,SUNRISE SAWGRASS,FL,72400,36222,System Sourced,,https://sunrisefl.maps.arcgis.com/apps/webappviewer/index.html?id=af172862d3524b7aa48d29d95b1fdf85,https://echo.epa.gov/detailed-facility-report?fid=FL4061408&sys=SDWIS,1
site-ee53f1bfe8,site,NC0123055,CLEVELAND COUNTY WATER,NC,58755,23132,System Sourced,Verified ,https://www.nconemap.gov/datasets/nconemap::type-a-current-public-water-systems-2004/about,https://echo.epa.gov/detailed-facility-report?fid=NC0123055&sys=SDWIS,1
site-0db3372cdc,site,IL0314400,ELK GROVE VILLAGE,IL,34700,12535,Modeled,,,https://echo.epa.gov/detailed-facility-report?fid=IL0314400&sys=SDWIS,1
site-d70b174649,site,GA1210005,NORTH FULTON COUNTY,GA,434517,149451,System Sourced,,Fulton County Water Service Lookuphttps://fulcogis.maps.arcgis.com/apps/webappviewer/index.html?id=308db7d1802b4158b97f57fa9cb86a7b,https://echo.epa.gov/detailed-facility-report?fid=GA1210005&sys=SDWIS,1
site-923959e810,site,GA0970000,DOUGLASVILLE-DOUGLAS COUNTY WSA,GA,110219,45913,System Sourced,,https://koordinates.com/layer/108336-douglas-county-georgia-water-mains/,https://echo.epa.gov/detailed-facility-report?fid=GA0970000&sys=SDWIS,1
site-a6904e4997,site,OH3102612,CINCINNATI PUBLIC WATER SYSTEM,OH,750200,244716,System Sourced,Not Verified,https://gcww.maps.arcgis.com/apps/webappviewer/index.html?id=0a170c268c694e46a8a4e394630df0bd,https://echo.epa.gov/detailed-facility-report?fid=OH3102612&sys=SDWIS,1
site-82ce97107e,site,OH1801212,CLEVELAND PUBLIC WATER SYSTEM,OH,1308955,453705,System Sourced,Not Verified,https://clevelandgis.maps.arcgis.com/apps/instant/sidebar/index.html?appid=4cf4e820059747ecb38bdac89a44895d,https://echo.epa.gov/detailed-facility-report?fid=OH1801212&sys=SDWIS,1
site-bdb294ce24,site,CO0121150,COLORADO SPRINGS UTILITIES,CO,464111,151608,System Sourced,,https://39606065.fs1.hubspotusercontent-na1.net/hubfs/39606065/Document%20Library/WaterServiceBoundaryMap.pdf,https://echo.epa.gov/detailed-facility-report?fid=CO0121150&sys=SDWIS,1
site-21659f2270,site,TX0430007,CITY OF PLANO,TX,288800,125840,System Sourced,,https://www3.twdb.texas.gov/apps/WaterServiceBoundaries/Home/Overview,https://echo.epa.gov/detailed-facility-report?fid=TX0430007&sys=SDWIS,1
site-1e431b451e,site,MN1270024,Minneapolis,MN,425300,98065,System Sourced,,https://www.minneapolismn.gov/resident-services/utility-services/water/water-quality/water-quality-lead/plumbing-faucets/lead-service-line-map/,https://echo.epa.gov/detailed-facility-report?fid=MN1270024&sys=SDWIS,1
site-08766d1a75,site,CA0110001,ALAMEDA COUNTY WATER DISTRICT,CA,344000,86959,System Sourced,Verified,https://gis.data.ca.gov/datasets/fbba842bf134497c9d611ad506ec48cc/explore,https://echo.epa.gov/detailed-facility-report?fid=CA0110001&sys=SDWIS,1
site-9c5a2adf80,site,OR4100665,TUALATIN VALLEY WATER DISTRICT,OR,224600,62160,System Sourced,,Shared by Willamette Water Supply Program,https://echo.epa.gov/detailed-facility-report?fid=OR4100665&sys=SDWIS,1
site-669bdb9fdd,site,OR4100878,"TIGARD, CITY OF",OR,62500,20500,System Sourced,,https://www.arcgis.com/apps/mapviewer/index.html?webmap=a156f747ce444136b3045e4784fbd975,https://echo.epa.gov/detailed-facility-report?fid=OR4100878&sys=SDWIS,1
